alpha,w_low,w_moderate,w_high,valid_accuracy,valid_f1_macro,valid_balanced_accuracy,proposed_model,base_algorithm,candidate_feature_set
0.05,1.1,1.0,1.0,0.6350173572641997,0.6158646329706791,0.6337078197649196,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,1.0,1.0,1.1,0.635460521456533,0.6158477013552018,0.633822096606508,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,0.8,0.8,0.9,0.6360883373956717,0.6158465338180878,0.6343823606300418,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,1.2,1.2,1.35,0.6360883373956717,0.6158465338180878,0.6343823606300418,CatBoost-RGC,CatBoost,RGC-StrictContext
0.85,0.8,0.8,1.2,0.6439914321589483,0.6158383514292777,0.6412245971597876,CatBoost-RGC,CatBoost,RGC-StrictContext
0.85,0.9,0.9,1.35,0.6439914321589483,0.6158383514292777,0.6412245971597876,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,0.8,1.1,1.2,0.6247137897924514,0.6157605391266182,0.6228839872199948,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,0.8,1.2,0.8,0.6139670581283699,0.6157585351987694,0.6136590681244777,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,0.9,1.35,0.9,0.6139670581283699,0.6157585351987694,0.6136590681244777,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,1.0,0.9,0.9,0.6350173572641997,0.6157466817159155,0.6337082302230881,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,0.8,0.9,1.1,0.6339833074820888,0.6157449995467861,0.6319467723571428,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,0.9,0.8,0.8,0.6351650786616442,0.6157187231810718,0.6338641851820626,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,1.35,1.2,1.2,0.6351650786616442,0.6157187231810718,0.6338641851820626,CatBoost-RGC,CatBoost,RGC-StrictContext
0.3,1.0,1.0,1.2,0.6377132727675604,0.6157125038673986,0.6357990311651406,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,1.1,1.1,1.2,0.6352020090110052,0.6157060566936532,0.6335806198685437,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,0.8,1.2,1.2,0.6198020533274244,0.6156835324462334,0.618234612671635,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,0.9,1.35,1.35,0.6198020533274244,0.6156835324462334,0.618234612671635,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,1.0,0.8,0.8,0.6360514070463107,0.615683097581754,0.6348258659088819,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,0.9,0.9,1.0,0.6355343821552552,0.6156726269141908,0.6338688832821813,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,1.35,1.0,1.0,0.6367530836841716,0.6156417705730074,0.635587217194773,CatBoost-RGC,CatBoost,RGC-StrictContext
1.0,0.8,0.8,1.2,0.6435113376172539,0.6156393444943102,0.640770568675273,CatBoost-RGC,CatBoost,RGC-StrictContext
1.0,0.9,0.9,1.35,0.6435113376172539,0.6156393444943102,0.640770568675273,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,1.2,1.1,1.1,0.6347219144693109,0.6156185879281452,0.63339798395856,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,1.35,1.2,0.8,0.6287391978728119,0.6156166160024125,0.6284118586472539,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,0.9,1.1,1.2,0.6289238496196174,0.6156119339615741,0.6271606266586646,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,0.8,1.2,1.1,0.6181401876061747,0.6156085490319138,0.6168634772949525,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,1.35,1.0,1.0,0.6367161533348106,0.6156071985052738,0.6355600424504307,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,1.0,1.1,1.35,0.6348327055173942,0.6155969000654716,0.6327956901097309,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,1.35,1.0,1.0,0.6366422926360883,0.6155757429232853,0.6354695432394516,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,1.35,1.1,0.8,0.6306965063889505,0.6155711559096672,0.6302222376312118,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,1.1,1.1,1.2,0.6350542876135609,0.6155501943712623,0.6334275169853394,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,0.9,1.0,1.2,0.6337986557352833,0.6154916828704265,0.6318231067234416,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,1.0,1.2,1.35,0.6299209690523673,0.6154848414037443,0.6280859398457351,CatBoost-RGC,CatBoost,RGC-StrictContext
0.3,0.9,0.9,1.1,0.6380456459118103,0.6154805054307695,0.6360669400322876,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,1.0,1.0,1.1,0.635128148312283,0.6154743934342194,0.633481931246927,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,1.35,1.1,1.2,0.6376763424181993,0.6154551489640555,0.6362281240092359,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,1.1,1.0,1.0,0.6346111234212276,0.615438283405647,0.6332907896649234,CatBoost-RGC,CatBoost,RGC-StrictContext
0.3,1.2,0.9,1.0,0.6387842528990324,0.6154318400820183,0.6373329309345331,CatBoost-RGC,CatBoost,RGC-StrictContext
0.4,1.1,1.0,1.35,0.6436221286653372,0.6154304250470441,0.6412904475678483,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,0.8,1.2,0.8,0.613671615333481,0.6154187288401374,0.6133632124739469,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,0.9,1.35,0.9,0.613671615333481,0.6154187288401374,0.6133632124739469,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,1.35,1.1,1.1,0.6356821035526996,0.6153935915117904,0.634438257852119,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,1.1,0.9,1.0,0.6379717852130881,0.6153934318156778,0.6364746706979798,CatBoost-RGC,CatBoost,RGC-StrictContext
0.3,1.35,0.9,0.8,0.6350912179629219,0.615357273679327,0.6343295437659863,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,1.2,0.9,0.8,0.6339463771327277,0.6153443018571966,0.6330740957178383,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,1.35,1.0,0.8,0.632653814905089,0.6153349595362205,0.6320258317663395,CatBoost-RGC,CatBoost,RGC-StrictContext
0.4,1.35,0.9,1.0,0.6400029544279489,0.6153222167210147,0.6385862242025796,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,1.1,0.9,0.9,0.6355713125046163,0.6153190496373209,0.6343232416538576,CatBoost-RGC,CatBoost,RGC-StrictContext
0.4,1.1,0.8,1.0,0.6429573823768373,0.6153118587916669,0.6410895699279763,CatBoost-RGC,CatBoost,RGC-StrictContext
0.7,0.9,0.8,1.2,0.6465765566142255,0.6153044966751243,0.6439206306200905,CatBoost-RGC,CatBoost,RGC-StrictContext
0.3,1.35,1.0,1.1,0.6385626708028658,0.6153012493877436,0.6371489013243635,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,1.0,1.0,1.1,0.6349434965654775,0.6152915254046304,0.6332978074399717,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,0.9,1.2,1.35,0.6261171430681735,0.6152711747634306,0.6242095616696884,CatBoost-RGC,CatBoost,RGC-StrictContext
0.85,1.1,0.9,1.35,0.6469458601078366,0.6152703656459456,0.6443747685076605,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,1.1,1.0,1.1,0.6368269443828939,0.6152390315277415,0.6352525632485128,CatBoost-RGC,CatBoost,RGC-StrictContext
0.3,1.1,1.1,1.35,0.637934854863727,0.6152117518042376,0.6359396073316183,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,1.2,1.1,1.2,0.6365684319373661,0.6152039665234524,0.6350041721159111,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,0.8,1.0,1.1,0.6278897998375065,0.6151634147135172,0.626076396344455,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,1.1,0.8,0.8,0.6364576408892828,0.6151586584326498,0.6353040019111673,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,1.35,1.0,0.9,0.634057168180811,0.6151401199969468,0.6331597252218876,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,0.8,0.8,0.9,0.6352758697097275,0.6150900366620641,0.633574035263563,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,1.2,1.2,1.35,0.6352758697097275,0.6150900366620641,0.633574035263563,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,0.9,1.35,1.2,0.6171430681734249,0.6150889469401434,0.6159621480049849,CatBoost-RGC,CatBoost,RGC-StrictContext
0.7,1.0,0.9,1.35,0.6462072531206146,0.6150868007353903,0.6435341462127734,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,1.2,0.9,0.9,0.6360883373956717,0.615084330058276,0.6349046609974671,CatBoost-RGC,CatBoost,RGC-StrictContext
0.85,1.2,0.9,1.35,0.6478691188418643,0.6150760677347796,0.6453811694016981,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,0.9,0.8,0.9,0.6374178299726715,0.6150690776811373,0.6358098314328565,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,1.35,1.2,1.35,0.6374178299726715,0.6150690776811373,0.6358098314328565,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,1.2,1.0,1.0,0.6350912179629219,0.6150588242061241,0.6338320911641567,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,0.8,1.0,1.2,0.6297732476549228,0.6150543949595719,0.627679854368708,CatBoost-RGC,CatBoost,RGC-StrictContext
0.3,0.8,1.2,1.35,0.6213161976512298,0.6150510535927556,0.6193394423088314,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,1.1,0.8,0.8,0.6363099194918383,0.615041853948228,0.6351461453385663,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,0.9,0.9,1.0,0.6349065662161164,0.6150153734675693,0.633236427539117,CatBoost-RGC,CatBoost,RGC-StrictContext
0.5,1.35,0.8,1.0,0.6442130142551149,0.6150033191123225,0.6424485385883147,CatBoost-RGC,CatBoost,RGC-StrictContext
0.85,1.1,0.8,1.2,0.6480907009380309,0.6149759157425362,0.6456247496751343,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,1.1,0.8,0.8,0.6362729891424773,0.6149544558416485,0.6351107164106834,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,0.9,1.35,1.2,0.6170322771253416,0.6149483379148704,0.6158495086514217,CatBoost-RGC,CatBoost,RGC-StrictContext
0.4,1.1,0.9,1.2,0.6435113376172539,0.6149395583800754,0.6413374454464974,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,1.35,1.0,1.0,0.6360144766969495,0.6149218216185292,0.6348418411857841,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,0.8,1.35,1.1,0.6145210133687865,0.6149209776112277,0.613673348138147,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,1.35,1.1,1.2,0.6371223871777827,0.6149142025042997,0.6356719064089608,CatBoost-RGC,CatBoost,RGC-StrictContext
0.85,1.0,0.8,1.2,0.6467981387103922,0.6149007477454952,0.6442500363942822,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,0.9,1.35,0.8,0.6120836103109536,0.6148902522734797,0.6120864231769914,CatBoost-RGC,CatBoost,RGC-StrictContext
0.4,1.2,1.0,1.35,0.6438067804121427,0.6148866801318259,0.6415699472065088,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,1.0,0.9,1.0,0.6367530836841716,0.6148701600460192,0.6351602271968105,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,0.9,0.9,1.0,0.634758844818672,0.6148512841354444,0.6330868899229604,CatBoost-RGC,CatBoost,RGC-StrictContext
0.7,0.8,0.8,1.2,0.6434005465691706,0.61483993905924,0.640613914053295,CatBoost-RGC,CatBoost,RGC-StrictContext
0.7,0.9,0.9,1.35,0.6434005465691706,0.61483993905924,0.640613914053295,CatBoost-RGC,CatBoost,RGC-StrictContext
0.5,0.8,0.9,1.35,0.639005834995199,0.6148170822836012,0.6360767440240406,CatBoost-RGC,CatBoost,RGC-StrictContext
0.3,1.2,1.0,1.2,0.6393751384888101,0.6147783756502233,0.6376345151264995,CatBoost-RGC,CatBoost,RGC-StrictContext
0.7,1.1,0.9,1.35,0.6465765566142255,0.6147265901498806,0.6440066504395566,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,1.35,0.9,0.8,0.634426471674422,0.6146747518476005,0.6336415206880064,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,1.2,1.0,1.1,0.6369008050816161,0.6146695186852636,0.6354202662706944,CatBoost-RGC,CatBoost,RGC-StrictContext
0.7,1.0,0.8,1.2,0.6467612083610311,0.6146686970722485,0.6442090758128217,CatBoost-RGC,CatBoost,RGC-StrictContext
1.0,1.0,0.9,1.35,0.6453578550853091,0.6146493180217978,0.642704955719711,CatBoost-RGC,CatBoost,RGC-StrictContext
0.4,1.2,0.8,0.9,0.6397813723317822,0.6146226561630538,0.6383209925459054,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,1.2,0.9,0.9,0.6356451732033385,0.6146079147054783,0.6344587059060567,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,0.8,0.8,0.9,0.6348327055173942,0.6146058945509182,0.6331254224150928,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,1.2,1.2,1.35,0.6348327055173942,0.6146058945509182,0.6331254224150928,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,1.2,1.1,1.2,0.6358298249501441,0.614602951584109,0.6342631393381506,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,1.1,1.1,1.2,0.634057168180811,0.614582183046244,0.6324297522977855,CatBoost-RGC,CatBoost,RGC-StrictContext
0.7,1.2,0.9,1.35,0.647462884998892,0.6145623518961131,0.6449730848557725,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,1.35,0.9,0.8,0.634389541325061,0.6145381313654137,0.6336067183577497,CatBoost-RGC,CatBoost,RGC-StrictContext
0.3,0.8,0.8,1.0,0.6378609941650047,0.6145223186989397,0.635796428210515,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,1.0,1.1,1.35,0.6337986557352833,0.6145167371175203,0.631755711645464,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,0.8,1.2,1.1,0.6171430681734249,0.6145135595845269,0.6158445800967274,CatBoost-RGC,CatBoost,RGC-StrictContext
0.4,1.35,0.8,0.8,0.6374178299726715,0.6144937355252172,0.6363895435790552,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,0.9,1.0,1.2,0.6327276756038112,0.6144721609000611,0.63075204256252,CatBoost-RGC,CatBoost,RGC-StrictContext
0.5,1.1,0.8,1.1,0.645320924735948,0.6144596324543486,0.6431315203525535,CatBoost-RGC,CatBoost,RGC-StrictContext
1.0,0.9,0.8,1.2,0.645320924735948,0.6144486527208847,0.6426761602741037,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,1.1,0.8,0.8,0.6356821035526996,0.6144396957202899,0.6345127820855143,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,0.9,0.8,0.9,0.6367161533348106,0.6144053960279127,0.6351010727740999,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,1.35,1.2,1.35,0.6367161533348106,0.6144053960279127,0.6351010727740999,CatBoost-RGC,CatBoost,RGC-StrictContext
0.3,1.1,1.0,1.2,0.6383041583573381,0.6143962014168661,0.6364764588632207,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,0.8,1.1,1.2,0.6234212275648128,0.6143776362562611,0.6215765810447919,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,1.0,0.8,0.9,0.637565551370116,0.6143649634856899,0.636046555470081,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,1.0,1.0,1.1,0.6340202378314499,0.6143610747345865,0.6323715919787136,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,0.8,0.9,1.1,0.632653814905089,0.6143418012521159,0.6306136607723083,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,1.1,1.0,1.1,0.6358667552995051,0.6143372494478633,0.6342813467076747,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,0.8,0.8,0.9,0.6346111234212276,0.6143345290990105,0.6328984582337979,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,1.2,1.2,1.35,0.6346111234212276,0.6143345290990105,0.6328984582337979,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,1.35,1.0,1.0,0.6355713125046163,0.6143256622452431,0.6343879775960978,CatBoost-RGC,CatBoost,RGC-StrictContext
0.7,1.1,0.8,1.2,0.6474998153482532,0.6143220715185163,0.6450402336810713,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,1.0,1.2,1.35,0.6288130585715341,0.6142995504644807,0.6269670654816194,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,0.8,1.2,1.1,0.6169214860772583,0.6142569338420577,0.6156211811824801,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,1.35,1.1,1.2,0.6364576408892828,0.6142561187574791,0.6350063338098085,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,1.1,0.9,1.0,0.6368269443828939,0.6142490772868429,0.6353318411713046,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,1.2,1.0,1.1,0.6364576408892828,0.6142350152747079,0.6349627078681533,CatBoost-RGC,CatBoost,RGC-StrictContext
1.0,1.1,0.9,1.35,0.6459118103257256,0.6142179606914023,0.6433513631833786,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,1.35,0.9,0.8,0.6339833074820888,0.6141965907159517,0.6331905309948378,CatBoost-RGC,CatBoost,RGC-StrictContext
0.3,1.2,1.1,1.35,0.6388211832483935,0.6141853098387356,0.6368953452573528,CatBoost-RGC,CatBoost,RGC-StrictContext
1.0,1.0,0.8,1.2,0.6460595317231701,0.6141771243239234,0.643521860122905,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,0.8,1.35,0.9,0.6111603515769259,0.6141529586917615,0.6109570584709747,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,0.9,1.35,0.8,0.6113450033237314,0.6141303152544375,0.6113373305344006,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,1.2,0.9,1.0,0.6374916906713938,0.6141092708515841,0.6360476943257963,CatBoost-RGC,CatBoost,RGC-StrictContext
0.3,1.1,0.9,1.1,0.6393751384888101,0.6140917229386034,0.6375899380333618,CatBoost-RGC,CatBoost,RGC-StrictContext
0.85,1.2,0.8,1.2,0.6480168402393086,0.6140617757291298,0.6456206807417896,CatBoost-RGC,CatBoost,RGC-StrictContext
0.85,1.35,0.9,1.35,0.6480168402393086,0.6140617757291298,0.6456206807417896,CatBoost-RGC,CatBoost,RGC-StrictContext
0.4,1.35,0.9,1.1,0.6417017504985597,0.6140383141939515,0.6399669234384855,CatBoost-RGC,CatBoost,RGC-StrictContext
0.3,1.1,0.8,0.9,0.6381933673092548,0.6140382567841903,0.6367193521107753,CatBoost-RGC,CatBoost,RGC-StrictContext
0.5,1.35,0.9,1.2,0.6447669694955315,0.6140320888965937,0.6427193827688914,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,1.35,1.0,1.1,0.6372701085752271,0.6140156061864274,0.6358556266715437,CatBoost-RGC,CatBoost,RGC-StrictContext
0.4,0.8,0.8,1.1,0.6406677007164487,0.6140145669390202,0.6381824532689898,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,0.9,1.1,1.35,0.6299578994017283,0.6140088103492123,0.6277996942650701,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,0.9,1.35,0.8,0.6111603515769259,0.6139760883728872,0.6111478912133256,CatBoost-RGC,CatBoost,RGC-StrictContext
0.3,1.2,0.8,0.8,0.636199128443755,0.6139591444316012,0.6351177537366497,CatBoost-RGC,CatBoost,RGC-StrictContext
0.3,1.35,0.9,0.9,0.636199128443755,0.6139591444316012,0.6351177537366497,CatBoost-RGC,CatBoost,RGC-StrictContext
0.4,0.8,1.35,1.35,0.6173646502695915,0.6139488894235275,0.6158055607046499,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,1.0,0.9,1.0,0.6358298249501441,0.6139436449451675,0.6342292580461556,CatBoost-RGC,CatBoost,RGC-StrictContext
0.3,1.0,0.9,1.1,0.6384518797547825,0.6139379907210061,0.6365739431668797,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,0.8,1.35,1.0,0.6121205406603146,0.6139066634825386,0.6115504623618139,CatBoost-RGC,CatBoost,RGC-StrictContext
1.0,1.2,0.9,1.35,0.6465396262648645,0.6138806600459558,0.644056463366959,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,1.35,1.1,1.2,0.6361252677450329,0.613861170285252,0.6346605720237465,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,1.1,0.8,0.8,0.635128148312283,0.6138566334639474,0.6339548142381671,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,1.0,1.1,1.35,0.6331339094467834,0.6138237501307441,0.6310872003768905,CatBoost-RGC,CatBoost,RGC-StrictContext
0.3,1.35,1.1,1.35,0.6392643474407268,0.6137990746240929,0.6374670781097279,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,0.8,1.0,1.2,0.6285176157766452,0.61378111164134,0.6264211659066871,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,0.9,1.2,1.35,0.6246768594430904,0.6137754023303282,0.6227563992848341,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,1.35,0.9,0.8,0.6335032129403945,0.6137721735159379,0.6327060787603161,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,0.9,0.9,1.0,0.6337247950365611,0.6137655887662993,0.6320492883033918,CatBoost-RGC,CatBoost,RGC-StrictContext
0.4,1.2,0.9,1.2,0.6432528251717261,0.613763976333457,0.6411550434513887,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,1.2,1.1,1.2,0.6350173572641997,0.6137539461411917,0.6334424326963606,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,0.8,0.9,1.1,0.6321367900140336,0.6137490356665635,0.630075737135208,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,0.8,1.2,1.2,0.6179924662087304,0.6137483139404206,0.6164078653380031,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,0.9,1.35,1.35,0.6179924662087304,0.6137483139404206,0.6164078653380031,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,0.9,1.0,1.2,0.6319890686165891,0.6137247790963397,0.6300019128641344,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,1.35,0.9,0.8,0.6333924218923112,0.6136503396036962,0.6325914082473196,CatBoost-RGC,CatBoost,RGC-StrictContext
1.0,1.1,0.8,1.2,0.6465765566142255,0.6136147705989113,0.6441185775904995,CatBoost-RGC,CatBoost,RGC-StrictContext
0.3,0.8,0.9,1.2,0.6341679592288944,0.6136123314309433,0.6318060879780797,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,1.1,0.9,1.0,0.636199128443755,0.6135862882064954,0.6346993854282404,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,0.8,1.35,0.8,0.6095354162050373,0.6135622047933434,0.609646439126654,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,1.35,1.0,1.1,0.6368269443828939,0.6135536615466007,0.6354158946042407,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,1.2,0.8,0.8,0.6357559642514218,0.6135247989092159,0.6346572566646876,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,1.35,0.9,0.9,0.6357559642514218,0.6135247989092159,0.6346572566646876,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,1.2,0.9,1.0,0.6369008050816161,0.6135187882801644,0.6354640210688176,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,0.8,0.8,0.9,0.6337617253859221,0.6134969975753951,0.6320461040706303,CatBoost-RGC,CatBoost,RGC-StrictContext
0.0,1.2,1.2,1.35,0.6337617253859221,0.6134969975753951,0.6320461040706303,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,0.9,0.8,0.9,0.6357559642514218,0.6134725250768028,0.6341331405879479,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,1.35,1.2,1.35,0.6357559642514218,0.6134725250768028,0.6341331405879479,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,1.0,0.8,0.9,0.636531501588005,0.6134607612470194,0.6350177050858726,CatBoost-RGC,CatBoost,RGC-StrictContext
0.4,1.2,0.8,1.0,0.6418864022453652,0.6134562360875657,0.6400764786812121,CatBoost-RGC,CatBoost,RGC-StrictContext
0.85,1.35,0.8,1.2,0.6479060491912253,0.6134275053146855,0.6456082575029792,CatBoost-RGC,CatBoost,RGC-StrictContext
0.7,1.2,0.8,1.2,0.6476475367456976,0.6134270034642847,0.6452597579806844,CatBoost-RGC,CatBoost,RGC-StrictContext
0.7,1.35,0.9,1.35,0.6476475367456976,0.6134270034642847,0.6452597579806844,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,1.1,1.0,1.1,0.6347957751680331,0.6133385736696507,0.633210844371476,CatBoost-RGC,CatBoost,RGC-StrictContext
0.5,0.8,0.8,1.2,0.6422557057389763,0.6133202694800503,0.6394499520159486,CatBoost-RGC,CatBoost,RGC-StrictContext
0.5,0.9,0.9,1.35,0.6422557057389763,0.6133202694800503,0.6394499520159486,CatBoost-RGC,CatBoost,RGC-StrictContext
0.4,0.9,0.8,1.1,0.6425511485338651,0.6133032508077777,0.6401732503854275,CatBoost-RGC,CatBoost,RGC-StrictContext
0.1,1.35,1.0,1.1,0.636531501588005,0.6132680489163207,0.6351159118619395,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,1.2,1.0,1.1,0.6354235911071718,0.6132284973323742,0.6339265108103921,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,1.2,0.8,0.8,0.6353497304084497,0.6131985973185117,0.634249042572955,CatBoost-RGC,CatBoost,RGC-StrictContext
0.15,1.35,0.9,0.9,0.6353497304084497,0.6131985973185117,0.634249042572955,CatBoost-RGC,CatBoost,RGC-StrictContext
0.05,1.0,0.9,1.0,0.6349804269148386,0.613197009157261,0.6333794968671445,CatBoost-RGC,CatBoost,RGC-StrictContext
0.2,1.0,1.0,1.2,0.6350912179629219,0.6131100545620666,0.6331853071151591,CatBoost-RGC,CatBoost,RGC-StrictContext
0.5,0.9,0.8,1.2,0.6447300391461703,0.6130869668482769,0.6420502867686856,CatBoost-RGC,CatBoost,RGC-StrictContext
