alpha,w_low,w_moderate,w_high,valid_f1_macro,valid_balanced_accuracy,proposed_model,base_algorithm,candidate_feature_set
0.85,1.15,0.7,1.15,0.9908886398590476,0.9908844353523424,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.3,1.3,0.7,0.9908879673760077,0.9909518169020463,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.0,1.5,1.3,0.990885419608038,0.990931225084689,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.15,1.5,1.3,0.9908833155977502,0.9909281350487134,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.15,1.15,0.85,0.9908822663182355,0.9909376853796629,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.15,0.85,0.7,0.9908737027498361,0.9909190592594969,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.5,1.3,1.3,0.9908620108816847,0.9908875766329476,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.0,1.3,0.7,0.990857409162087,0.9909213148508619,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,0.85,1.15,0.7,0.9908559604001824,0.9909159345638389,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.15,1.3,0.85,0.9908549580342818,0.9909197589225003,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.3,0.7,1.15,0.9908513980026289,0.9908504757591702,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,0.7,0.85,1.15,0.9908404897019872,0.9908329604495147,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.5,1.15,0.85,0.990839339264307,0.9908909122322637,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.5,1.0,0.7,0.9908388062079485,0.9908936995351302,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,0.7,1.15,1.3,0.9908346107072296,0.990857766641632,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.3,1.0,0.85,0.9908323933453338,0.9908760027456994,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.0,1.0,1.5,0.9908319778805142,0.9908121518033607,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.5,1.15,1.0,0.990831484536414,0.9908715947415677,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.0,1.3,0.7,0.9908239376345865,0.990893232596532,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.3,0.7,0.7,0.9908230054388353,0.9908526229361367,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.15,0.7,1.3,0.9908174088928069,0.990809666544264,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.3,1.5,1.0,0.9908167339701613,0.9908792306199556,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,0.85,1.15,0.85,0.9908162018373269,0.9908721866795115,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.0,1.0,0.7,0.9908091440039893,0.990867043663355,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,0.7,1.15,1.15,0.9908046259267179,0.9908397535908184,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,0.7,1.15,1.5,0.9907995334339228,0.9908162442354488,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.3,0.85,0.7,0.990795525386306,0.9908412004154429,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.0,0.85,0.85,0.9907871134795673,0.9908125269125079,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.0,0.85,1.5,0.9907834932287126,0.9907655082017683,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.0,0.85,1.15,0.9907822644148246,0.9907816708835849,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.0,1.5,1.15,0.9907784110171328,0.9908307508669791,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,0.85,1.15,1.0,0.9907719116108952,0.990816057519873,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.15,1.0,0.7,0.9907683601315531,0.9908240519224609,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.0,0.85,0.7,0.9907620646298488,0.990808796750632,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.3,1.15,1.0,0.9907593476230881,0.990801450077079,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,0.85,0.7,1.5,0.9907511178582374,0.9907358918398245,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,0.85,0.7,1.5,0.9907485711976184,0.9907279833415484,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.0,0.7,1.5,0.990748392405008,0.9907330827162101,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,0.7,1.0,0.7,0.9907429288090057,0.9907994490308667,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.0,0.7,1.0,0.9907410130801001,0.9907430871468229,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.5,1.0,1.15,0.9907406272299867,0.9907554684221341,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,0.7,1.3,1.15,0.9907383433128435,0.9907811474645568,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,0.7,1.15,1.0,0.9907378523766166,0.9907819036079902,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,0.85,1.3,1.15,0.9907357888696368,0.9907795915361953,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.3,1.15,0.7,0.9907341300177707,0.9907932471381679,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.3,1.0,0.7,0.9907288195538989,0.9907842797633496,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,0.7,1.0,1.0,0.9907285370119489,0.9907557364955606,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,0.85,0.85,1.3,0.9907208061518906,0.9906981078879905,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,0.85,0.7,0.7,0.9907122156346505,0.9907374771920682,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,0.85,0.7,1.3,0.9907083172572996,0.9906875845848108,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.5,0.85,1.5,0.9907038354010668,0.9906991878959412,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.0,1.5,1.15,0.9907029597620213,0.9907538861265638,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.5,1.5,0.85,0.9907025923887843,0.9907686006050785,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.0,0.7,1.15,0.9907012801832739,0.9906938076089181,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.5,1.3,0.7,0.9906989669814807,0.9907622262144168,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.5,1.3,0.85,0.9906952067332209,0.9907534102061532,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.3,1.0,0.7,0.9906922981736691,0.9907469710425878,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.15,1.0,1.5,0.9906725822970053,0.9906567150276141,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.0,1.5,1.0,0.9906694111844415,0.990726992294583,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,0.85,1.3,1.0,0.9906671602207737,0.9907192999357651,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,0.85,1.5,1.3,0.9906646575197872,0.9907088202740804,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.3,1.15,0.7,0.9906593233762825,0.9907205742624264,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,0.85,1.15,1.5,0.9906562895073909,0.9906510191685473,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,0.7,1.15,1.15,0.990653512744904,0.9906848356876387,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.5,1.3,1.15,0.9906435871434717,0.9906800594881556,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.15,1.3,0.7,0.9906331887085041,0.990701956434734,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.5,1.0,1.0,0.9906327799448178,0.9906575871885807,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,0.85,0.7,1.0,0.9906326513018632,0.9906271634385737,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.5,0.85,1.0,0.9906308672882962,0.9906505862002924,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.5,1.15,1.3,0.9906299833951991,0.990645141140366,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.15,0.7,1.3,0.9906281172142374,0.9906173533266712,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,0.85,1.5,1.5,0.9906198001737493,0.9906552193256947,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.5,1.15,0.7,0.990619472889776,0.9906805211909537,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,0.7,1.0,1.15,0.9906183050251957,0.9906284037948914,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.3,1.15,0.85,0.9906182509139154,0.9906727640592323,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.5,1.3,1.0,0.9906166968370744,0.990668075142739,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.15,1.5,1.0,0.9905963596466685,0.9906582951440576,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.0,0.7,1.5,0.9905956170251216,0.9905750747770546,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,0.7,1.0,0.7,0.9905953848256727,0.990653411908854,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.3,1.5,1.15,0.9905928660290674,0.9906504514186852,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.5,1.0,1.3,0.990590524552096,0.9905980223077014,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.5,1.5,1.0,0.9905889489753538,0.9906507105102992,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.5,0.85,1.3,0.9905875810777145,0.9905866133152816,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,0.85,1.3,1.15,0.9905855760815045,0.9906264238800874,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.5,1.15,0.7,0.9905828446746939,0.9906414622231198,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,0.85,1.0,1.5,0.990581602630885,0.9905567815032185,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.5,1.0,0.7,0.9905772722083238,0.9906322139359401,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.5,0.85,0.85,0.990559742453609,0.9905887604922482,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,0.85,1.3,0.85,0.9905582028292933,0.9906155413633692,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,0.7,1.15,0.85,0.9905563758978824,0.9906089726539968,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.3,1.0,1.15,0.9905558172156855,0.9905700914199261,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.3,1.3,0.7,0.990555781424889,0.9906243785030414,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.3,0.7,1.3,0.9905537251104398,0.9905458688732791,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.5,0.85,1.15,0.9905532343013806,0.9905608431327466,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.0,1.5,1.3,0.9905514383476124,0.9905951220439749,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.5,1.0,1.5,0.990550657254722,0.9905487427697968,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.15,1.0,0.7,0.9905448453793874,0.990601841430563,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,0.7,1.15,1.5,0.9905384199116231,0.9905505019986812,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.15,0.85,1.5,0.9905175945591355,0.9905005868813377,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.15,1.3,1.0,0.9905174846990658,0.9905748398735227,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,0.85,1.3,1.0,0.9905171037149724,0.9905676663872715,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.3,1.0,1.3,0.9905163855115474,0.9905193425473108,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.5,1.15,1.5,0.9905163855115474,0.9905193425473108,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.3,1.3,1.0,0.9905131047363475,0.9905703452757398,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.5,1.5,1.15,0.9905131047363475,0.9905703452757398,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.15,0.85,0.7,0.9904980558381741,0.9905438754302014,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.0,1.5,0.85,0.9904866148338319,0.9905481840017473,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.0,1.3,0.85,0.9904864279653282,0.9905501285675298,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.3,0.85,1.0,0.9904788888759382,0.9904925134882335,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.3,1.3,0.85,0.990478852602228,0.9905425439337714,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,0.7,1.3,1.5,0.9904687147304626,0.990495893418383,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.5,1.15,0.85,0.9904659336138436,0.9905198554947385,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.5,0.85,0.7,0.9904586297559055,0.9905026339363796,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.3,1.5,0.7,0.9904530542351956,0.9905295873054634,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.0,1.15,0.7,0.9904505168138598,0.9905216140342841,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.0,0.85,1.3,0.9904475783593839,0.9904298156192227,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.0,1.15,0.85,0.9904465079139088,0.990508887073708,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,0.85,1.5,1.15,0.9904463918139362,0.9904983644598669,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.3,0.85,0.85,0.9904453278417004,0.9904696819751199,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,0.7,1.15,1.0,0.9904402103103478,0.990485075674568,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,0.7,1.3,1.3,0.9904345428024376,0.9904701232358479,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.15,1.0,0.85,0.9904253050154721,0.9904696036739424,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.0,1.5,1.0,0.9904106787123048,0.9904683805919108,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,0.7,1.3,1.0,0.9904104579842224,0.9904625250738158,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.15,0.7,1.5,0.9904090573242775,0.990393954412424,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.15,0.85,1.0,0.9904051573862297,0.9904179608196131,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.3,1.0,0.7,0.9903927642411613,0.9904492137784305,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.5,1.5,0.7,0.9903749104656723,0.9904514475490479,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.3,1.0,1.0,0.9903742489115923,0.9903986298006434,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.5,1.15,1.15,0.9903742489115923,0.9903986298006434,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.15,1.15,0.85,0.990366893007187,0.9904290618431238,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,0.7,1.0,0.85,0.9903659254650486,0.9904119705199109,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,0.7,1.5,1.5,0.9903630030062792,0.9903982283242874,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,0.7,1.0,1.3,0.9903610061970313,0.990354191235125,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,0.7,0.7,1.5,0.9903504565123958,0.9903111693810102,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.15,1.5,0.7,0.9903450610680501,0.9904209454978637,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,0.85,0.7,1.5,0.9903382675591509,0.9903049893090587,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,0.85,1.5,1.0,0.9903375590577718,0.9903946058874711,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.0,1.3,1.0,0.9903347321785319,0.9903917101702059,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.15,1.5,1.15,0.9903347321785319,0.9903917101702059,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.3,0.85,1.15,0.9903283168239484,0.9903335980390903,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.3,0.85,1.3,0.9903258116560321,0.9903233126961161,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,0.7,0.85,1.3,0.9903254353841279,0.9902946045334987,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,0.85,1.3,0.7,0.9903022385729087,0.9903646220195147,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,0.7,1.3,0.85,0.9903016658513745,0.9903587665014196,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,0.7,1.15,0.7,0.9903008276610002,0.990359522644853,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.0,1.5,1.15,0.9902965667186052,0.9903486107042525,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.5,1.3,0.7,0.9902918825354505,0.9903597380949721,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.5,0.85,1.5,0.9902893434914298,0.99028053709468,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,0.7,1.5,1.5,0.9902877355816301,0.9903239565680283,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,0.85,1.5,1.5,0.9902818359314445,0.9903132389461381,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,0.85,1.3,0.85,0.9902618233681381,0.9903196857128383,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.15,0.85,1.15,0.9902554027323781,0.990254637366338,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.15,0.85,0.85,0.9902239819707926,0.9902479685350408,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.15,1.15,0.7,0.9902225182172394,0.9902930939246276,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,0.7,1.15,0.85,0.9902217543461803,0.9902731505256442,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,0.85,1.5,1.3,0.9902191005583086,0.990264485883935,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.15,0.7,1.5,0.9902189078500078,0.9901987025254101,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.0,0.7,1.3,0.9902175553307323,0.9901986377525064,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.3,1.0,1.5,0.9902173774532367,0.9902044503184454,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.5,0.7,0.7,0.7,0.9902057013916311,0.9902267795439398,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.5,0.85,0.85,0.85,0.9902057013916311,0.9902267795439398,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.5,1.0,1.0,1.0,0.9902057013916311,0.9902267795439398,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.5,1.15,1.15,1.15,0.9902057013916311,0.9902267795439398,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.5,1.3,1.3,1.3,0.9902057013916311,0.9902267795439398,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.5,1.5,1.5,1.5,0.9902057013916311,0.9902267795439398,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.0,0.85,0.7,0.9902029076239446,0.9902503318514655,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.15,1.5,0.7,0.9902008282401118,0.9902820389099461,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.3,1.5,0.7,0.9901967031247437,0.9902783870492476,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.0,1.5,0.85,0.9901919069348262,0.9902564554429869,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,0.7,1.15,1.0,0.9901796858565132,0.9902219911948604,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.5,1.3,0.85,0.9901769746199004,0.9902398168407595,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,0.7,1.3,1.5,0.9901666197950512,0.9901887801419865,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,0.85,1.15,0.7,0.9901576988657558,0.9902275952244762,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.5,1.0,0.85,0.9901574519956621,0.9901991506999342,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,0.85,1.5,0.85,0.990154972846501,0.9902157975946353,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,0.85,1.3,1.0,0.9901479037115183,0.9901996349128185,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.15,0.7,0.7,0.9901450770380061,0.9901686403562763,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.3,0.7,1.5,0.9901450769744709,0.990130156741439,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.5,0.7,0.85,0.9901419888162851,0.9901601700332776,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.15,0.7,0.85,0.9901413508347918,0.9901539470091701,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,0.85,1.0,0.7,0.9901165180667727,0.9901840416588593,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.0,1.0,0.7,0.9901102974040112,0.9901781424992695,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.3,0.7,0.85,0.990104076214342,0.9901190799060101,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,0.7,1.3,1.3,0.9900964958385768,0.9901281428562916,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.3,1.5,0.85,0.9900840443174811,0.9901625281139018,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.5,0.85,0.7,0.9900836189897158,0.9901273853341807,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,0.7,1.3,1.15,0.9900702743828237,0.990113975984887,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,0.7,1.3,0.7,0.9900460119128179,0.9901078471575654,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,0.85,1.15,0.85,0.9900410849239686,0.9901022936832403,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,0.85,1.5,1.15,0.9900370263317093,0.9900871469258098,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,0.7,1.5,1.3,0.9900356976528654,0.9900796059335462,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.5,0.7,1.0,0.9900271748986457,0.9900343714402223,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.0,1.5,1.5,0.9900228065238115,0.9900492251356953,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.15,1.3,0.7,0.9900119939226985,0.9900948898399186,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.15,0.85,1.3,0.9899926507901059,0.9899772699976926,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.3,1.15,0.85,0.9899897785553895,0.9900516307149371,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.15,0.7,1.0,0.9899894446122645,0.9899906235558951,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.5,1.15,1.3,1.3,0.9899891882418371,0.9900074647693066,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.3,0.7,1.0,0.9899888723257765,0.9899918119782444,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,0.7,0.7,1.15,0.9899831237001324,0.989945795663617,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.5,1.15,1.0,0.989973168713267,0.9900137736977261,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.5,1.5,0.7,0.9899690827555715,0.990050428764314,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.0,1.5,1.0,0.9899682207137293,0.9900285189788006,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,1.3,0.7,0.7,0.9899604304251827,0.9899880818163685,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.3,1.15,0.7,0.9899582610970336,0.990028172604197,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,1.0,0.7,0.85,0.9899528048466265,0.9899621308433968,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.7,1.15,0.7,1.15,0.9899492926397796,0.9899413440179904,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.6,0.85,1.3,1.3,0.989948948988809,0.9899755799770626,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
0.85,0.7,1.15,0.7,0.989930482218802,0.9899905836604125,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
1.0,1.5,0.7,1.15,0.9899130892401485,0.9899115115165884,XGBoost-RGC,XGBoost,RGC-RiskIndicator-Graph
