node_id,rgc_degree,rgc_weighted_degree,rgc_pagerank
product::70afaf5a0fe1e5947d15e7f3751f390f,3.0,3.0,7.029969896684408e-06
product::12667a519a4a3094eab02f5841b07409,3.0,3.0,6.785716544581616e-06
product::91442659f31ec0f0fc73215e77854fac,4.0,9.0,9.120316618791107e-06
product::9c48f48fd32ee1915d62d3670e2d1ba9,5.0,15.0,1.1956103135568772e-05
product::f7739485622f3dccbf3c8755adfd76af,3.0,6.0,8.273317779524161e-06
product::68361925fcb61b3627e79dd95137ae7f,3.0,15.0,1.1466063898648883e-05
product::a64f5291d8f2aa4d9d5f034a5c469dec,3.0,3.0,7.014440369687049e-06
product::5274be797b84797764c9199c5312240c,3.0,3.0,6.88144471519761e-06
product::0b6a32b32a7dc68b12e8a0e0805c44d5,4.0,12.0,1.0595879290621704e-05
product::c2c6d6cfda3171733ed7af121e46f6a9,4.0,6.0,8.250729353676074e-06
product::115e606ac8059e4cfa1c6c3310fb365c,14.0,42.0,2.2337213341170677e-05
product::ee3e94e918d05a5da04a4cb547e91dcc,4.0,9.0,9.25240782643183e-06
product::167b946cfe5de05aadc151871edf7bb9,3.0,3.0,8.153261207299136e-06
product::a0045b8457877b5981ed6c79b9b0765a,5.0,9.0,9.241601835161436e-06
product::3a3232c5a8df0895d04012fb058f4bbe,6.0,12.0,1.0444256340860085e-05
product::e1e932dfb67414e80b87ad97688cf2a3,7.0,42.0,2.3297677001282797e-05
product::d3f53b3b397407f469efd4820b1ce250,4.0,9.0,9.451444749419477e-06
product::156929d95f2ef8373a04db2cb82bc3e1,3.0,3.0,7.1324504668025015e-06
product::d21bf4652c855ccafcf94116891cc7ce,3.0,3.0,7.115062077399421e-06
product::90916a1ae9ea5e3c8c15c37b51834f37,4.0,6.0,8.705944805171418e-06
product::944a8fa6055b8213f9e715720d4e2d5c,4.0,6.0,7.947228325484171e-06
product::2eefd8ed7a9782380fe14a1efdec7418,3.0,3.0,7.139042217504324e-06
product::5b3c2a0b39f0a99d946e2055617d11f2,3.0,3.0,6.883554635440748e-06
product::6480f3f31b23d41c1b8ad051c201b244,4.0,9.0,9.787127045779238e-06
product::6b3c88110203820df52c762cd2d2e80f,3.0,6.0,8.212810363853768e-06
product::46cf6ca1bc419149e40e461be15b92c9,3.0,6.0,8.288408047599235e-06
product::916d4d1015e94b8b525ef366b3bde796,3.0,3.0,6.951975181089057e-06
product::5e0d3b97fa004233902791dba775bfb6,3.0,3.0,6.832036123728073e-06
product::49e9c574147c521a9bd39ab709a103f3,4.0,6.0,8.267414882015206e-06
product::977622028d06f47044795e2765933ea9,5.0,9.0,9.86077091990701e-06
product::071e6d5971d28c9cbbf618b5123f8284,3.0,6.0,8.225565750769752e-06
product::574a84e6ebd42413eb6d2a7e97f04612,3.0,3.0,6.916654722843139e-06
product::414c53fa9c5cc4a0390682aeb2e25ec1,7.0,36.0,2.1176033680939062e-05
product::7d935f57cbfeccf7e6952dd286c3eba6,3.0,3.0,6.859979758505348e-06
product::d7ae861cd4272698b4ae0c9f9c44a095,3.0,3.0,6.783606624338478e-06
product::0eb14dca77e29c41da121dfa88b4b0ea,3.0,3.0,6.783606624338478e-06
product::dca43bf1f5d44f76105f0633b7fd7ea1,3.0,6.0,8.112886040947597e-06
product::fff28f91211774864a1000f918ed00cc,3.0,3.0,6.9276757614551695e-06
product::7405b565a367960901d88f91c514cd90,4.0,6.0,8.359304390423614e-06
product::9695ef7fc6824ad30eb18ab61ecf906a,3.0,3.0,6.902499917763258e-06
product::16d928f7b23b3d30bd5a9ff281eed9b8,7.0,12.0,1.232740591570909e-05
product::d3b6a4e19012dd1e65f587d3be501fc1,3.0,3.0,6.971499401230501e-06
product::b4decdbf54d275fc3c56ade817a12f29,3.0,6.0,8.329152929125732e-06
product::1d6b1ff2a0ef2336832512132b3af6aa,6.0,12.0,1.0871395187807129e-05
product::515bd603359b578cf72ec3524f57be73,3.0,3.0,6.823579335197264e-06
product::1bc1199ed7fbe6f13ea973952868b93e,3.0,3.0,6.823579335197264e-06
product::481aad97c80d6786a7c6096991003274,7.0,21.0,1.4082384164366532e-05
product::7adebeebd22a2f3271bdb33ebe37caaa,3.0,3.0,7.110411127545175e-06
product::111d0b1e69f349615615113cf6b275fa,4.0,12.0,1.082885799424008e-05
product::dea9b88ceaceff342424e0a74ae36af7,3.0,6.0,7.87082745305415e-06
product::641a45900528e8324c4848dda4e0a3fa,3.0,6.0,8.11274238844135e-06
product::3fe46d73f7527ad59e36c21c3e783041,3.0,3.0,7.002692979146718e-06
product::ea3be87c5c6c69043c9eb7836199c200,5.0,15.0,1.1498748503065822e-05
product::defce8530200d29d2c50f4ca66400e06,3.0,3.0,7.132999624994373e-06
product::5c6a3e484e7aebf406c2045718dea406,7.0,24.0,1.5058395205199885e-05
product::51fe26bc4bb0f89f07096d8c96b35476,3.0,3.0,7.0269702600709635e-06
product::10c4eaf55e7f131da4a031ab54b62274,3.0,3.0,6.785131537612961e-06
product::90b58782fdd04cb829667fcc41fb65f5,7.0,51.0,2.4473027387489203e-05
product::f91a53ddc9bba002d1f3d77e9a39c07e,3.0,3.0,7.546769571888325e-06
product::8c73649206e6aa4cb38d6fc019d5f95e,3.0,3.0,7.085991779830302e-06
product::396fb20791c69a78b3ec80ccc7e9edad,3.0,3.0,6.861310686450791e-06
product::d40788ec5b01ba52711983b9c54b36e6,3.0,3.0,7.082651245853378e-06
product::93201ae32ea7725876739ba9f0d2c851,4.0,6.0,8.195756014572412e-06
product::0350ac874c8937571b129554110ec3b6,3.0,3.0,7.516623079579505e-06
product::a9bee48e0a7a18e54e069c38a97e8b6c,3.0,3.0,8.084355416194264e-06
product::4eda54569384f6cbe0511828fc574fb0,3.0,3.0,6.8840860885773235e-06
product::c397f1164e9f4e6e47328af65a5e485c,3.0,3.0,7.411306828626022e-06
product::57fdf4c63141659fe6ba88cde482267b,3.0,3.0,6.910255461024906e-06
product::d1c11e104455ab36d3e5b7458a9189d2,3.0,3.0,7.056696080339428e-06
product::ea697d5bbca113fdf96cf66f7aa135c8,3.0,6.0,8.250935349677694e-06
product::8b10d9525f4806f9a1e9d1665506ab4f,3.0,3.0,6.866321096165936e-06
product::52bd2502183574fc11a434d5d215a4cd,3.0,3.0,6.900929961852369e-06
product::5c96b436c3812334679b74dc5da4cb6f,3.0,3.0,6.852342252822733e-06
product::bb567c6c488b2d8b3baa6172d625c98c,3.0,3.0,7.020821070048532e-06
product::5135301d684848b74276f22afcc6781c,3.0,3.0,6.962425178929672e-06
product::0185e6719ca5c224fc53853997fa3f68,3.0,3.0,6.795612810338824e-06
product::ff80f0538290775336ee74b4997a855c,3.0,3.0,6.746569768128946e-06
product::5c087f345e870429ec3ea20a49a79735,5.0,21.0,1.338252839335531e-05
product::f35a1bcd7e07f3841b0490d477612fae,3.0,3.0,6.82872663261526e-06
product::10f50167caa9977081afd4052657f36c,3.0,6.0,8.055708564354717e-06
product::af2d506fb01b724e03591349ad36b67e,6.0,27.0,1.650192814826248e-05
product::466fa2297e694a5cd3b603c1430201a0,3.0,3.0,6.845952505013646e-06
product::62d2c177dc54994c9103c09e92a05c04,3.0,3.0,6.88144471519761e-06
product::41db6d8062fcd38410c699743ccc0265,8.0,21.0,1.4428426343800594e-05
product::f172934b37c68afdb4b93ca53d8d536c,3.0,3.0,6.94266310107209e-06
product::fc7d2de677b4aec44e4c6c900d3f8b79,4.0,6.0,7.971231698605494e-06
product::8852d1878bd27d8e1fe4e403c2a0100d,3.0,3.0,6.963599330439172e-06
product::eaac80e3f50c54437cdeb9980d8e974b,3.0,3.0,6.9484922394730086e-06
product::2cd21984c5d25eacc22b5b6d9e6396e3,4.0,6.0,7.928694465704997e-06
product::8e4359ade56e8a653deb63400dcd994c,3.0,3.0,6.93343356489023e-06
product::ee59699c00f92af8c00c6c9e470a6ff0,3.0,3.0,7.514817259077955e-06
product::8aea198b4506fe321e998a858a2e39c1,3.0,3.0,6.903404990601656e-06
product::ae6476ef6cf588ccb0bd009b62359b97,3.0,3.0,6.801052942952619e-06
product::db9fbaf0e0719205c4649729763b2c32,3.0,3.0,6.970010501288037e-06
product::d316be2b41acc6a122548a0d08570ca6,5.0,9.0,9.681541103197559e-06
product::401b5632c06c51319df083f1245a96ca,8.0,27.0,1.6635389561302334e-05
product::db7f3f42ccab32fa6328b3063b278bcc,8.0,33.0,1.874188035627203e-05
product::e00994390ccf605aec4a0389c80e0ba7,4.0,9.0,1.0404168189247896e-05
product::3eee0fd6b877331481b1ca94b2c77319,5.0,30.0,1.939735009059293e-05
product::b7605b5b483063d12bd90a772bff9d21,5.0,33.0,1.855641946327492e-05
product::bae07c7efc89a25b04daff4b11b7d853,3.0,3.0,6.868467114875256e-06
product::54775e8961e1b9875d235541a2048ddc,3.0,3.0,7.082103323989619e-06
product::c21390fcf82d68f3a008468547cc3e66,4.0,12.0,1.0473769253080498e-05
product::99903e1e018dd80869032e7e79802059,5.0,27.0,1.6317049664291356e-05
product::728b05c29f6264ed83982354d261654a,3.0,3.0,6.726286251123277e-06
product::bbe2718f3f392fdea27314d5e2f3287e,3.0,3.0,6.836110468605499e-06
product::c389f712c4b4510bc997cee93e8b1a28,9.0,27.0,1.6982781462905326e-05
product::8904945d082f72652bf4a89f155c83bb,4.0,6.0,8.103713016404969e-06
product::84bafdce8540f697ae16b41858256867,3.0,3.0,7.031608572181282e-06
product::d738e1dea9fdf4c28741fde625c0d500,3.0,3.0,6.741029709572891e-06
product::c7f8c040002615c99a0aa2ddec4c41e6,3.0,3.0,6.921227225133405e-06
product::8d2ed4fec68ea93ec092cbab0e1a92b5,3.0,6.0,9.062215288825796e-06
product::f9207fac331224217b3ee2db75d7a49b,3.0,3.0,6.92987292853818e-06
product::9592ea6bf88d20db726179927bbefeb2,3.0,6.0,8.277829422819826e-06
product::db4e53a9c9aa94503fbeb12a2fdbf7ba,3.0,3.0,6.953407616769336e-06
product::03ba2b6c24374d16022585b6b1b385e1,3.0,3.0,6.953407616769336e-06
product::f17d1aa5300d268089a9c5136dbeb6b0,3.0,3.0,7.127800660264068e-06
product::5264bb8a8395e30c0d59ac73be2c7613,4.0,6.0,8.05320157918285e-06
product::38d3d8beb882d46c0ecbd12cf224753f,3.0,3.0,7.060544481998567e-06
product::ea8961270de20e665fcbb36044d6580f,3.0,3.0,7.126677787450315e-06
product::f90781e8e990b7e051be89afa85ee625,3.0,3.0,7.076264270505038e-06
product::7b3baec97c107a6869809313ee7262ac,4.0,6.0,8.531860416671872e-06
product::21cba128dedfe6bf04bfde715aef5355,3.0,3.0,7.017467478949464e-06
product::6924997ec2d73795bb9d76519d9dfab0,3.0,3.0,7.03371849242442e-06
product::5f19455f0c3902e89f16a6042bd4221d,7.0,18.0,1.2623666461015606e-05
product::b41f1b93d5b478ecc56bcd6285c3a696,4.0,6.0,8.32595749551711e-06
product::2f4a64fe9c6430a9626b4745227cd0e8,3.0,3.0,6.839141800309266e-06
product::f93213a23c50edc16c27b96333f734dc,5.0,18.0,1.326644173084344e-05
product::ecc10f919e8a150d1307eb88417a3d22,3.0,3.0,7.42314167443706e-06
product::4cafc445fc7535c3b41b8978c0ce68dc,9.0,42.0,2.298026742505901e-05
product::96bbf32ba8cc8686a26742f4ede4aa34,3.0,3.0,7.011699343469495e-06
product::36b5bbad82f37ff2276398395227af7d,3.0,3.0,7.167186983196822e-06
product::519693b7e29749ed7b6ad60cb07b9400,3.0,3.0,8.118729565177034e-06
product::e4366034fc8fd74e6db36502e0166259,4.0,6.0,8.35647911758828e-06
product::2615fceb03b49ac6e17fa5b8f2e11b63,4.0,6.0,8.531138610150513e-06
product::2ebe00f53430b4eb4086f08409ec7760,7.0,15.0,1.1657128106632395e-05
product::9c641212505630421d3b17272d126434,3.0,3.0,7.006114490678915e-06
product::798e4e153e7141eb95d330765208c63b,3.0,12.0,1.088107538784083e-05
product::2167c8f6252667c0eb9edd51520706a1,3.0,3.0,6.8663445599689525e-06
product::2b86ffeae831b59e4fb849565cdc28ca,3.0,3.0,6.927457613675203e-06
product::aa0d48704d551d1247be98ca06dfa990,4.0,9.0,9.533624188104466e-06
product::84bfcd816fd74a36bfaee19837bb4b38,3.0,3.0,8.238777309875047e-06
product::6acecf7108cde510886d761f5d107fe1,3.0,3.0,6.9348540263775465e-06
product::c10b1461f47aa6d9c8aeddb05b239c4d,3.0,3.0,6.963319096989064e-06
product::a734287b931bd7a03b9e30261ddc08ef,4.0,6.0,8.111670639212692e-06
product::823193e4168a61989f856c9bea47060d,3.0,3.0,6.884863410131216e-06
product::921d31a1daa51460b7a95ea5f3ab64d5,15.0,99.0,4.6049973700616615e-05
product::2c6aed9079a451ea112d03a78ccc9235,3.0,3.0,7.052239907178631e-06
product::af210e7b5709fdeb3984f93a10da094e,3.0,3.0,6.793225461015561e-06
product::648058594991ac2fa9af20f5f9e6677c,3.0,3.0,6.947877679636479e-06
product::624dfd4e171c102a6b6f50a83e522019,3.0,3.0,7.241741185185676e-06
product::e225e558548f7df6a4f4f1d5ee449ff8,3.0,3.0,6.857780386071604e-06
product::50360414e16500c6fa1c11e2be97dd0c,3.0,3.0,8.017649960660398e-06
product::3468c85c5c4de55707fd08e4f5b665dd,4.0,6.0,8.1566364386113e-06
product::4737840499dd8ffb4c3e54caf8a3ab9a,3.0,3.0,7.135012097062164e-06
product::497afaeae8d825d8938d01e92007f654,3.0,3.0,7.135012097062164e-06
product::911b8d269dbaa6c005b23d04e1c7fcbc,3.0,3.0,6.953761800251664e-06
product::e91f88846bc20e4ae032b9bacecaa625,4.0,6.0,8.374810133863166e-06
product::97fd40ea17a0e785880ce09373b2900a,3.0,9.0,9.53494966662529e-06
product::708cf9598cc7a8ed22f6f060d3ab547c,5.0,6.0,8.194779799632547e-06
product::cc07679fe101c4fa74d93e08145463f9,3.0,3.0,6.832435519331708e-06
product::1c93b38903bf11d9a9bd28f3c65481d6,4.0,6.0,7.989511668637863e-06
product::5ef9e1c3025c9f6e28f8c3406de6a456,3.0,3.0,6.783910724080066e-06
product::4222fa433d71c969509acc408f343e89,4.0,6.0,8.10312888691696e-06
product::281bbfe70848e0b304bef88fc2caf2c3,4.0,21.0,1.4082042083197185e-05
product::57d87687241f1aeb1a202f93ceccb0f3,3.0,12.0,1.0277751661956005e-05
product::f50524ec99356b2afcfd21995cd69d9f,3.0,3.0,7.20335538198206e-06
product::501ba963d8353c19c7f79d8ffc268993,3.0,3.0,6.873742348406896e-06
product::669998ba8fa6ff5fe25cd38c8f77b368,3.0,3.0,6.8995941121733925e-06
product::1a3ed2c0aa5c7beccd817b6b71282e99,3.0,3.0,6.798839520350637e-06
product::652c030867f364b558eb9f7dcbcf608d,3.0,3.0,6.88144471519761e-06
product::b0ee5b44e0d84e8112aba1492bab0a60,3.0,3.0,7.45083728884581e-06
product::534f3427412169450d7a63330dc968e7,3.0,3.0,6.967559341103384e-06
product::81f2207ce3ae8962616872cb75497dd2,3.0,3.0,7.001092278897888e-06
product::036c967e979f490c3890acef838d9f44,3.0,3.0,6.823722789102284e-06
product::e5ff2945f13a69162a72acc5170ba684,4.0,6.0,8.148939551499251e-06
product::a5e130225bfc3dde1f8ec32d8c37b66d,5.0,9.0,9.197579272601771e-06
product::5f96ea82b7c80d875fd5337033db3b6e,3.0,6.0,8.418136521645456e-06
product::305a8467a383809ecce974a852d55ae3,3.0,3.0,7.024171144507362e-06
product::ee75970e2871fe4204cf7bcdda61d08a,9.0,27.0,1.6877729885249785e-05
product::63c0e572201a0411c48dd051f0b316ad,3.0,3.0,6.819945831710868e-06
product::1fe1f9dca96414bdc282cddb276db70e,5.0,15.0,1.1671559224569237e-05
product::44062317bd4d9fe1392633939a1dcd6b,3.0,3.0,6.981198247274142e-06
product::3425f911c976bb4f499d02aac8cf4a96,3.0,3.0,6.962908539804664e-06
product::9c5568dc227ccef3089ef6c37082a464,3.0,3.0,6.908629097894113e-06
product::3a840a54907a1cb180954630cda7928f,3.0,3.0,7.1088950731287855e-06
product::d5c736f83bf7da26b977c092c8e26946,3.0,3.0,6.758797662362516e-06
product::bd0c8fe7ca76c396baeb6968121eb825,3.0,3.0,7.122538993234659e-06
product::5373e18844eec682770d139ba29cd32c,5.0,15.0,1.286468444353552e-05
product::7c263994ef32b8ced2fa464a5d4312a8,3.0,3.0,7.214665114810279e-06
product::77c2aff3c37f549284828851709cedee,4.0,15.0,1.2079132075958046e-05
product::ca06834d20745807bfae7f2184f67df8,3.0,3.0,7.4133700252485915e-06
product::8250ed49c0929b233a405e3ece4ce328,3.0,3.0,8.124141758082371e-06
product::9e1a035b7f489ddeb062d776a37e470f,3.0,3.0,6.79809994650537e-06
product::437caf429e4e9beec15877117a13bb45,3.0,3.0,6.8883388717415645e-06
product::ca00817d14c90f75f3695ef75030c907,3.0,3.0,6.958748853219674e-06
product::6c8b2975a4a05d1f36948b20753b29ca,4.0,12.0,9.972655572178883e-06
product::f392159099324f7f068dbc69e456562b,3.0,3.0,6.9205592162443204e-06
product::af8033e2e2919480bf64674af8dc453a,3.0,3.0,6.9205592162443204e-06
product::00f42e56821b1779fbf397fe72639054,4.0,6.0,8.270639686546413e-06
product::f8f93700c26007f74716eca57d217cfd,4.0,9.0,9.798265015454745e-06
product::fd0e6b3e2ab6191b59d373995a5b747a,3.0,3.0,6.877136472974908e-06
product::e2efd37edf851a99f9707f165ef0fb13,3.0,3.0,6.850331904742088e-06
product::6c5b27706c0796f8eefd847f9bc02be3,3.0,3.0,6.768614459737047e-06
product::6da34f576ae8ae67eefc6284461cea8b,3.0,3.0,6.895223859053062e-06
product::7425866c309c057d4a7a4631c78e84d1,5.0,6.0,7.959648535821135e-06
product::aefae62335aa97901109f0c0f08ff0bd,6.0,15.0,1.2019295465055625e-05
product::90c9742c178ef9389b82fcb1bd9ae2b6,3.0,3.0,6.964310235081386e-06
product::8e9ecca4227272deda7212e69c0d7429,3.0,3.0,7.145591051966084e-06
product::b12b0d3152f2b6de0f82723bd656c00a,3.0,3.0,6.812540988375324e-06
product::7605fbdad270936646b0ce6c3427b295,3.0,3.0,6.93301568270103e-06
product::2c3210fa1dfe1fdf8b8e3254287c9e4c,3.0,3.0,6.863847150718442e-06
product::983a67406e3e74f6b7b27168cf61d6d8,5.0,9.0,9.491300920272076e-06
product::7d018f8e4f93213ba7ad276e25fe20b1,5.0,9.0,9.141744388660375e-06
product::d04857e7b4b708ee8b8b9921163edba3,9.0,63.0,3.05011065106294e-05
product::3d649f0e12c7b5f9ec7e00f538cc13f3,3.0,3.0,7.018126908434601e-06
product::21634fadc73ca34ac36813b02f1f10c8,3.0,3.0,6.9493771261592195e-06
product::894d3a43c12eefa5d5bf7e9d68520b68,3.0,3.0,6.948145659178985e-06
product::6d2cb25a03acb6dd4e83969a770e772d,3.0,3.0,6.9526032419263546e-06
product::f7ed5567fe5b3e1c257886976714043d,3.0,3.0,7.389582179123569e-06
product::4927206e432eb9e2cb9f4d182a16c7d5,4.0,9.0,9.344052218614755e-06
product::c039bfc3873f620fa1dea96f79530522,3.0,3.0,7.054555944763514e-06
product::652698dafbccac29d78c7ba70dceef10,7.0,30.0,1.83482215492181e-05
product::1002287b975c051e4f283579598cf6d2,3.0,3.0,6.9111859455749305e-06
product::c224f464aeeb2c6af33f0682a181efa7,4.0,12.0,1.0633940634603741e-05
product::13ebf5c91d35332ef90cf65a7d2fff18,3.0,3.0,7.643610602296628e-06
product::0e90009c14c8245b4ec2646c22ca8b7d,3.0,3.0,7.243155078130606e-06
product::c33d78b97260227119fb2b71be168fca,3.0,3.0,6.882569664242205e-06
product::05696da7eee323669666f62228d00f78,3.0,3.0,6.854452173065872e-06
product::1c3122302b284dc602555cee331847da,4.0,6.0,9.18195634586044e-06
product::7cdf063c858373234611848620a5c950,4.0,9.0,9.187807623413303e-06
product::32b2a45c7698faf599ad250c65f6f633,6.0,30.0,1.8551079151851078e-05
product::2916f36c18811cafe280f15b803be0eb,4.0,6.0,7.912535685929759e-06
product::44907e5763ed2255fff21e4fb12a635a,3.0,3.0,7.11839593578831e-06
product::3c5b21c421b047cc64c31c3a2517b1de,6.0,12.0,1.0180482970138204e-05
product::b68a2323ae78c8400b78aeb0e9b33ccc,3.0,3.0,7.037530619780474e-06
product::83aae8023b8feda53259f63e0ec06390,4.0,9.0,9.525637580362307e-06
product::8f4e5f5e6323576768b835363a3fb0f1,3.0,3.0,7.075524681566753e-06
product::f327c74114a7eabe18ba572a0ad10105,3.0,3.0,6.9962909265092664e-06
product::a7d06b7704b157e36c45b898fa555dd5,4.0,6.0,8.791610015277865e-06
product::6b9cd06d7020fdbbffa996fcf9707b0a,3.0,3.0,6.890471974252946e-06
product::be4271765ed350485cd8861c951500dc,3.0,3.0,7.097790412663989e-06
product::f71645f75bd8cf99682825bf079b8a6e,3.0,3.0,6.862680358222368e-06
product::9bc39c44d241610638729a32026eb37a,4.0,6.0,8.048886888800352e-06
product::f24fac234abea1ab9560893ecc15a573,3.0,3.0,7.411260105005453e-06
product::d7205c0ebebe2744d7c2e44b6d69cc95,4.0,36.0,2.0229232948089524e-05
product::625dac8156b3157351e7257305148f3f,6.0,15.0,1.1874328617646971e-05
product::8dfb2df51786c583001deb21b4a94080,3.0,6.0,8.915454392080632e-06
product::a47674ec5bdc46617bc532a9839390db,4.0,12.0,1.095394877362839e-05
product::30f3fd0e7b5d822bcd4ec6611b1e2c91,3.0,3.0,6.884564930375847e-06
product::515b41ca147ad5a57a9b952fb2d3b775,3.0,6.0,8.264678382507735e-06
product::ef2eed3e42cdbeedcd515745b23d7ccf,3.0,3.0,6.836110468605499e-06
product::3a65f793b3e854ca1f31c6d7c636f117,3.0,3.0,7.152310894128854e-06
product::135cd53710b2e374b08e9a4609d6c053,3.0,3.0,6.823579335197264e-06
product::8a87e6509bce452609f32af429250f6c,3.0,3.0,6.886685193842648e-06
product::bc5b673b87453987a45b11d34bb69de8,4.0,6.0,8.111555546529212e-06
product::d531e4f4234b93eb3d8efc4a53f7e7c1,3.0,3.0,7.465232728531313e-06
product::e43443a05db61acfccaca5876b804ba7,3.0,3.0,7.302578009516822e-06
product::36eece49385945a72f46e8edc9a56e42,4.0,15.0,1.2843442078107093e-05
product::21a2d8537730ec21c03750360cc15f68,3.0,6.0,8.23373525060113e-06
product::c0eb3c049747e427282803363d9d7067,4.0,6.0,8.237303167325167e-06
product::d03e27d4f155991fbefbd25b974b543a,3.0,6.0,8.599897425591737e-06
product::9927048351cd36357bd4227c238f478b,3.0,3.0,7.200288252686649e-06
product::4bf9cbdc54a2b6e26a7c00aead4fe01b,3.0,3.0,6.8776146288333366e-06
product::e41d4a95e33026918bd9946d3185b5bd,3.0,3.0,6.9667295299399605e-06
product::a1cb53bba48d0f315aed0019db5365fd,3.0,3.0,7.012922264859097e-06
product::14137f0fd56e4d0b8102dcfcc9b0a4fe,4.0,21.0,1.4166643516663811e-05
product::bcf28e2680bbdb599383f24b32d8d5f2,3.0,3.0,7.058779784975564e-06
product::992197904e1d4f0bf3994652373188e4,9.0,36.0,2.1049695452587626e-05
product::399b5ae65ca9680e1d5d1b314439e4d1,3.0,3.0,6.79119949486464e-06
product::74ae869eb82594d9cbe6e934cf143e0c,13.0,69.0,3.236689953247868e-05
product::608af629c5b520efe1caf06e1cfc4abc,3.0,3.0,6.802992319875704e-06
product::990246075b83e422c5b4b9005578a8dd,3.0,3.0,6.816032222924098e-06
product::a0736b92e52f6cead290e30b578413b6,3.0,3.0,6.842732178373696e-06
product::8894c64689c2a3a29e2fff744de30e46,3.0,3.0,6.900502165541922e-06
product::e96bb423a08a118a05936e98e8278034,4.0,6.0,7.987030443359139e-06
product::4d1cb16db8705120e188da9c8a10ba93,4.0,6.0,7.970854538959667e-06
product::a5887cc02e8b2ee7e724408a38187ac9,4.0,6.0,7.95966049769753e-06
product::db24f4b59ec4a5a89de0203cc7ce4287,3.0,3.0,7.03165529580185e-06
product::70869aae4d447a8815db20569604a9e7,9.0,27.0,1.7097544627395238e-05
product::914323edd50192310dd03435b0e6ad65,3.0,12.0,1.0757865474740007e-05
product::0dd8f23d6e66d8b4246e3068d13091f9,3.0,6.0,8.051594145551095e-06
product::907215e5a3f79b3afa2d846c6209760e,3.0,3.0,6.947562263133163e-06
product::955d13d7e0c184665441e35897a4f3c3,5.0,9.0,9.573696651355074e-06
product::a7c361fef1ac09881a4d59c9b5048f0d,3.0,3.0,7.153610501394307e-06
product::184fcfe46ee8cc3a557011888422b5e7,3.0,3.0,6.882294719799012e-06
product::6b874ff4c71d18e91079b40396bf176a,4.0,12.0,1.1339280093392735e-05
product::35a8c902b0ab264a24d61b0d01fc708a,3.0,3.0,6.902609426463386e-06
product::e6aa64e6ca59df52c7bd02829516f6e4,3.0,3.0,6.952673249675449e-06
product::be4cd8597e81008f1372c387f620e0a9,3.0,3.0,7.0471127359676e-06
product::e679677773e55e08f289ceeb0115f4f8,3.0,3.0,6.838316696926666e-06
product::3ece0f08943c87ee3e0f6bfb045250f3,4.0,12.0,1.1370570610371878e-05
product::6b8ad86f112aca07559fb0a4b03835e4,3.0,3.0,7.014145616004017e-06
product::3e49ed0eb3b0fd7c15032a2e250d43d5,4.0,9.0,9.203219892907627e-06
product::b3132d56d4953f40e977e0534603e148,3.0,9.0,9.435896024491026e-06
product::b53f20c2b12a4b9821ce57f46a7d1cae,7.0,21.0,1.4180647728223427e-05
product::3e96989101b99f1189a9f03bdd29464e,3.0,3.0,7.086079491363331e-06
product::2858d6de97a772474d7ad96a894f7166,3.0,3.0,6.913212575889124e-06
product::fd1061ebebbb9892c59897096066dec5,3.0,3.0,7.206749506550073e-06
product::3f6cfbf79bad1fd33c65e65cde20ab67,3.0,3.0,7.206749506550073e-06
product::f4685661dba7a38783007afb3e5fe8ac,8.0,24.0,1.529731279594548e-05
